timestamp,close,high,low,trade_count,open,volume,vwap
2024-01-02 06:15:00-05:00,407.29,407.55,407.26,38,407.55,12136,407.337092
2024-01-02 06:16:00-05:00,407.27,407.42,407.27,18,407.42,1129,407.301566
2024-01-02 06:17:00-05:00,406.98,407.11,406.88,52,407.11,5277,407.020187
2024-01-02 06:18:00-05:00,406.79,407.05,406.79,20,407.05,1051,406.963536
2024-01-02 06:19:00-05:00,406.7,406.85,406.65,28,406.79,4408,406.69415
2024-01-02 06:20:00-05:00,406.96,406.96,406.88,23,406.88,1687,406.928543
2024-01-02 06:21:00-05:00,406.88,407.0,406.88,14,407.0,2151,406.939897
2024-01-02 06:22:00-05:00,406.8,406.96,406.8,19,406.91,1302,406.912732
2024-01-02 06:23:00-05:00,406.85,406.9,406.79,16,406.79,2499,406.800549
2024-01-02 06:24:00-05:00,406.65,406.65,406.64,15,406.64,2142,406.6475
2024-01-02 06:25:00-05:00,406.82,406.86,406.82,17,406.86,410,406.846667
2024-01-02 06:26:00-05:00,406.66,406.82,406.65,9,406.82,408,406.701429
2024-01-02 06:27:00-05:00,406.29,406.69,406.29,33,406.69,1363,406.538182
2024-01-02 06:28:00-05:00,406.38,406.38,406.34,17,406.38,2469,406.356429
2024-01-02 06:29:00-05:00,406.27,406.4,406.27,30,406.4,1778,406.357333
2024-01-02 06:30:00-05:00,406.21,406.21,406.18,23,406.18,2758,406.196706
2024-01-02 06:31:00-05:00,406.22,406.34,406.2,26,406.2,6648,406.284938
